name,type,value,date,info
阿鲁巴,533,106.848375,2013,
安道尔,20,105.741259,2013,
利比里亚,430,103,2013,
塞舌尔,690,95.826367,2013,
所罗门群岛,90,88.563368,2013,
萨摩亚,882,87.250205,2013,
塞拉利昂,694,80.754015,2013,
马尔代夫,462,69.800888,2013,
科摩罗,174,67.093044,2013,
圣基茨和尼维斯,659,62.468333,2013,
格陵兰,304,60.270872,2013,
冈比亚,270,49.429068,2013,
百慕大,60,49.07808,2013,
吉布提,262,42.437303,2013,
圣卢西亚,662,34.911111,2013,
安提瓜和巴布达,28,32.361852,2013,
圣文森特和格林纳丁斯,670,31.922593,2013,
开曼群岛,136,30.946098,2013,
索马里,706,30.534979,2013,
格林纳达,308,28.485185,2013,
汤加,776,27.851178,2013,
瓦努阿图,548,25.829653,2013,
圣多美和普林西比,678,22.029598,2013,
英属维尔京群岛,92,19.89,2013,
多米尼克,212,14.843984,2013,
东帝汶,626,10.098524,2013,
库克群岛,184,8.623037,2013,
基里巴斯,296,8.358385,2013,
帕劳,585,2.371,2013,
马绍尔群岛,584,1.779213,2013,
蒙特塞拉特,500,1.022222,2013,
图瓦卢,798,0.319721,2013,
中国,156,3180000,2014,
美国,840,2110000,2014,
日本,392,955000,2014,
德国,276,801000,2014,
韩国,410,388000,2014,
印度,356,309000,2014,
意大利,380,299000,2014,
法国,250,289000,2014,
英国,826,268000,2014,
巴西,76,254000,2014,
俄罗斯联邦,643,239000,2014,
墨西哥,484,209000,2014,
印度尼西亚,360,188000,2014,
西班牙,724,172000,2014,
加拿大,124,170000,2014,
土耳其,792,157000,2014,
瑞士,756,130000,2014,
泰国,764,113000,2014,
澳大利亚,36,92080.74637,2014,
波兰,616,91447.19914,2014,
荷兰,528,90223.20132,2014,
瑞典,752,83840.26026,2014,
阿根廷,32,83769.06224,2014,
沙特阿拉伯,682,81650.33931,2014,
马来西亚,458,77405.39456,2014,
奥地利,40,73195.43613,2014,
比利时,56,66759.64977,2014,
伊朗,364,61048.97092,2014,
菲律宾,608,58647.03222,2014,
新加坡,702,54909.90884,2014,
尼日利亚,566,54779.4722,2014,
爱尔兰,372,50965.14993,2014,
埃及,818,50482.54604,2014,
捷克,203,50261.35132,2014,
波多黎各,630,47876.2,2014,
委内瑞拉,862,45860.72867,2014,
南非,710,42236.29849,2014,
丹麦,208,41865.72749,2014,
罗马尼亚,642,41750.19221,2014,
芬兰,246,39679.95273,2014,
以色列,376,37330.79218,2014,
挪威,578,33927.69109,2014,
巴基斯坦,586,33713.79841,2014,
阿联酋,784,31352.19467,2014,
智利,152,29123.78758,2014,
孟加拉国,50,28750.21265,2014,
秘鲁,604,28020.69857,2014,
匈牙利,348,27357.65866,2014,
葡萄牙,620,27092.8317,2014,
哈萨克斯坦,398,22846.20248,2014,
新西兰,554,22260.87437,2014,
卡塔尔,634,20915.65934,2014,
希腊,300,19926.54176,2014,
斯洛伐克,703,19838.09107,2014,
摩洛哥,504,18152.85369,2014,
白俄罗斯,112,16619.7343,2014,
乌克兰,804,16325.02398,2014,
厄瓜多尔,218,14140.76,2014,
斯里兰卡,144,13470.0589,2014,
缅甸,104,13214.04561,2014,
乌兹别克斯坦,860,12526.55242,2014,
古巴,192,12169,2014,
危地马拉,320,11028.01692,2014,
斯洛文尼亚,705,9870.225052,2014,
多米尼加共和国,214,9460.189635,2014,
科威特,414,9014.004969,2014,
立陶宛,440,8427.073855,2014,
阿尔及利亚,12,8339.640117,2014,
阿曼,512,7832.350315,2014,
保加利亚,100,7479.395371,2014,
突尼斯,788,7425.057393,2014,
克罗地亚,191,7126.541997,2014,
安哥拉,24,7126.342288,2014,
乌拉圭,858,6950.349576,2014,
塞尔维亚,688,6938.915904,2014,
哥斯达黎加,188,6190.712159,2014,
肯尼亚,404,6119.039321,2014,
科特迪瓦,384,5951.262159,2014,
约旦,400,5852.938341,2014,
刚果(金),180,5585.444445,2014,
巴林,48,4984.187481,2014,
萨尔瓦多,222,4711.149,2014,
赤道几内亚,226,4374.608793,2014,
特立尼达和多巴哥,780,4330.455677,2014,
伊拉克,368,4287.507633,2014,
黎巴嫩,422,3748.563847,2014,
朝鲜,408,3710.066336,2014,
爱沙尼亚,233,3688.983167,2014,
香港,344,3596.16976,2014,
阿塞拜疆,31,3541.542492,2014,
洪都拉斯,340,3408.908384,2014,
拉脱维亚,428,3406.18589,2014,
巴拉圭,600,3350.998146,2014,
卢森堡,442,3301.931152,2014,
多民族玻利维亚国,68,3213.277008,2014,
越南,887,2815.56145,2014,
文莱,96,2757.584493,2014,
坦桑尼亚,834,2687.760644,2014,
柬埔寨,116,2571.789474,2014,
阿富汗,4,2373.699262,2014,
乌干达,800,2303.60949,2014,
埃塞俄比亚,231,2161.799571,2014,
波黑,70,2030.361431,2014,
马里,466,2022.902344,2014,
列支敦士登,438,1928.036894,2014,
格鲁吉亚,268,1884.564433,2014,
赞比亚,894,1851.672395,2014,
冰岛,352,1851.135573,2014,
加纳,288,1842.142351,2014,
塞内加尔,686,1764.571349,2014,
尼加拉瓜,558,1750.33475,2014,
毛里求斯,480,1739.751385,2014,
叙利亚,760,1586.864214,2014,
巴勒斯坦,275,1525.4,2014,
莫桑比克,508,1525.247031,2014,
津巴布韦,716,1450.026084,2014,
斯威士兰,748,1331.399547,2014,
纳米比亚,516,1281.797743,2014,
新喀里多尼亚,540,1262.228083,2014,
前南马其顿,807,1244.327523,2014,
贝宁,204,1220.011645,2014,
尼泊尔联邦民主共和国,524,1135.276338,2014,
加蓬,266,1126.58405,2014,
利比亚,434,1124.62341,2014,
亚美尼亚,51,1122.222631,2014,
牙买加,388,1119.11511,2014,
老挝,418,1118.225224,2014,
塔吉克斯坦,762,1116.096323,2014,
乍得,148,1076.700974,2014,
蒙古,496,1073.157033,2014,
吉尔吉斯斯坦,417,1021.357968,2014,
马耳他,470,989.212677,2014,
几内亚,324,972.880588,2014,
塞浦路斯,196,952.727499,2014,
摩尔多瓦,498,928.644382,2014,
海地,332,869.408425,2014,
博茨瓦那,72,862.324557,2014,
苏里南,740,857.038788,2014,
布基纳法索,854,776.20023,2014,
阿尔巴尼亚,8,704.512442,2014,
刚果(布),178,699.442747,2014,
马达加斯加,450,696.2574,2014,
巴布亚新几内亚,598,580.790314,2014,
尼日尔,562,518.220573,2014,
斐济,242,498.391201,2014,
圣马力诺,674,493.146932,2014,
马拉维,454,491.158822,2014,
卢旺达,646,472.236512,2014,
毛里塔尼亚,478,428.682132,2014,
中非,140,377.192446,2014,
摩纳哥,492,340.439878,2014,
多哥,768,339.120002,2014,
巴哈马,44,313.7,2014,
布隆迪,108,296.420089,2014,
法属波利尼西亚,258,296.081324,2014,
莱索托,426,257.774988,2014,
巴巴多斯,52,256.55,2014,
厄立特里亚,232,236.943089,2014,
澳门,446,230.871443,2014,
黑山,499,178.005213,2014,
圭亚那,328,168.179553,2014,
不丹,64,159.023763,2014,
伯利兹,84,146.9435,2014,
利比里亚,430,133,2014,
几内亚比绍,624,130.378338,2014,
佛得角,132,118.660791,2014,
阿鲁巴,533,110.004246,2014,
安道尔,20,106.443848,2014,
所罗门群岛,90,99.98564,2014,
科摩罗,174,98.190076,2014,
塞舌尔,690,87.310697,2014,
萨摩亚,882,83.432725,2014,
塞拉利昂,694,76.862738,2014,
格陵兰,304,75.72428,2014,
马尔代夫,462,73.39147,2014,
圣基茨和尼维斯,659,59.23749,2014,
百慕大,60,44.388,2014,
冈比亚,270,44.283673,2014,
圣文森特和格林纳丁斯,670,35.505768,2014,
安提瓜和巴布达,28,34.42963,2014,
吉布提,262,34.113191,2014,
圣卢西亚,662,32.976471,2014,
开曼群岛,136,31.733768,2014,
格林纳达,308,31.181481,2014,
索马里,706,30.005821,2014,
汤加,776,27.074243,2014,
瓦努阿图,548,27.00067,2014,
英属维尔京群岛,92,24.188,2014,
圣多美和普林西比,678,22.562835,2014,
多米尼克,212,15.565454,2014,
东帝汶,626,11.384314,2014,
库克群岛,184,8.988469,2014,
基里巴斯,296,8.353898,2014,
帕劳,585,2.517,2014,
马绍尔群岛,584,2.410793,2014,
蒙特塞拉特,500,1.025926,2014,
图瓦卢,798,0.330769,2014,
中国,156,3120000,2015,
美国,840,2190000,2015,
日本,392,892000,2015,
德国,276,701000,2015,
韩国,410,375000,2015,
印度,356,322000,2015,
意大利,380,263000,2015,
英国,826,259000,2015,
法国,250,251000,2015,
墨西哥,484,200000,2015,
巴西,76,182000,2015,
印度尼西亚,360,181000,2015,
俄罗斯联邦,643,169000,2015,
西班牙,724,154000,2015,
加拿大,124,153000,2015,
土耳其,792,144000,2015,
瑞士,756,122000,2015,
泰国,764,110000,2015,
爱尔兰,372,99736.15727,2015,
阿根廷,32,91727.53604,2015,
波兰,616,84159.96817,2015,
荷兰,528,81083.87219,2015,
沙特阿拉伯,682,80830.29765,2015,
澳大利亚,36,76393.01621,2015,
瑞典,752,68141.89045,2015,
马来西亚,458,67524.51216,2015,
奥地利,40,63264.96206,2015,
菲律宾,608,58660.55094,2015,
比利时,56,58403.45656,2015,
委内瑞拉,862,55656.7251,2015,
新加坡,702,54399.65087,2015,
埃及,818,53056.19475,2015,
伊朗,364,48685.52884,2015,
波多黎各,630,48648.2,2015,
尼日利亚,566,46631.41082,2015,
捷克,203,45077.819,2015,
南非,710,38051.15056,2015,
丹麦,208,37388.15152,2015,
以色列,376,35218.73102,2015,
芬兰,246,34407.68774,2015,
罗马尼亚,642,34345.46892,2015,
巴基斯坦,586,34125.15186,2015,
孟加拉国,50,32648.26091,2015,
阿联酋,784,31689.61676,2015,
智利,152,27675.46441,2015,
挪威,578,26519.29317,2015,
匈牙利,348,25220.16593,2015,
秘鲁,604,24965.14895,2015,
葡萄牙,620,24244.863,2015,
新西兰,554,20312.76696,2015,
哈萨克斯坦,398,18946.66341,2015,
斯洛伐克,703,17283.86637,2015,
摩洛哥,504,16327.15215,2015,
希腊,300,16257.30772,2015,
卡塔尔,634,15950.27473,2015,
厄瓜多尔,218,14564.848,2015,
斯里兰卡,144,13241.29161,2015,
乌兹别克斯坦,860,13221.3884,2015,
缅甸,104,13014.13832,2015,
古巴,192,13000.83403,2015,
危地马拉,320,11796.30076,2015,
白俄罗斯,112,11654.69126,2015,
乌克兰,804,10835.21514,2015,
多米尼加共和国,214,9653.012727,2015,
斯洛文尼亚,705,8596.316379,2015,
科威特,414,7684.841078,2015,
立陶宛,440,7205.052327,2015,
阿尔及利亚,12,7186.311447,2015,
乌拉圭,858,7054.942481,2015,
保加利亚,100,6837.961913,2015,
阿曼,512,6780.181069,2015,
突尼斯,788,6724.170012,2015,
哥斯达黎加,188,6583.028388,2015,
刚果(金),180,6494.813902,2015,
克罗地亚,191,6225.840719,2015,
约旦,400,6106.056338,2015,
安哥拉,24,6043.703522,2015,
肯尼亚,404,6005.360796,2015,
塞尔维亚,688,5804.823754,2015,
巴林,48,5398.150838,2015,
科特迪瓦,384,5281.093247,2015,
萨尔瓦多,222,4964.033,2015,
黎巴嫩,422,4118.023217,2015,
特立尼达和多巴哥,780,3952.431291,2015,
洪都拉斯,340,3614.261449,2015,
香港,344,3446.447576,2015,
多民族玻利维亚国,68,3363.11319,2015,
朝鲜,408,3327.189968,2015,
伊拉克,368,3231.057567,2015,
爱沙尼亚,233,3121.579355,2015,
巴拉圭,600,2946.111844,2015,
柬埔寨,116,2890.478521,2015,
拉脱维亚,428,2837.002801,2015,
卢森堡,442,2805.556322,2015,
埃塞俄比亚,231,2778.377714,2015,
越南,887,2746.256747,2015,
阿塞拜疆,31,2648.83451,2015,
坦桑尼亚,834,2394.767029,2015,
赤道几内亚,226,2359.900519,2015,
阿富汗,4,2296.802075,2015,
乌干达,800,2254.648453,2015,
波黑,70,1891.957545,2015,
文莱,96,1878.478711,2015,
尼加拉瓜,558,1795.444546,2015,
冰岛,352,1703.104152,2015,
列支敦士登,438,1698.012782,2015,
加纳,288,1695.562381,2015,
马里,466,1663.524184,2015,
赞比亚,894,1597.999441,2015,
格鲁吉亚,268,1528.004565,2015,
毛里求斯,480,1526.184724,2015,
塞内加尔,686,1453.885732,2015,
津巴布韦,716,1402,2015,
莫桑比克,508,1348.515505,2015,
巴勒斯坦,275,1347.7,2015,
叙利亚,760,1330.390039,2015,
斯威士兰,748,1259.582478,2015,
前南马其顿,807,1183.623732,2015,
老挝,418,1178.593284,2015,
贝宁,204,1173.388415,2015,
尼泊尔联邦民主共和国,524,1161.865572,2015,
纳米比亚,516,1144.560655,2015,
牙买加,388,1114.853074,2015,
利比亚,434,1102.919901,2015,
乍得,148,1090.603664,2015,
新喀里多尼亚,540,1088.529419,2015,
塔吉克斯坦,762,1042.751638,2015,
亚美尼亚,51,971.558305,2015,
几内亚,324,959.933729,2015,
吉尔吉斯斯坦,417,938.335739,2015,
蒙古,496,897.433525,2015,
海地,332,866.386115,2015,
加蓬,266,856.054479,2015,
塞浦路斯,196,837.345418,2015,
博茨瓦那,72,833.417195,2015,
马耳他,470,822.151203,2015,
摩尔多瓦,498,774.709794,2015,
马达加斯加,450,693.887281,2015,
布基纳法索,854,689.999729,2015,
阿尔巴尼亚,8,644.683838,2015,
巴布亚新几内亚,598,558.680467,2015,
马拉维,454,520.375571,2015,
卢旺达,646,488.227673,2015,
苏里南,740,473.970439,2015,
斐济,242,463.254041,2015,
圣马力诺,674,450.939898,2015,
尼日尔,562,414.630492,2015,
毛里塔尼亚,478,385.004338,2015,
中非,140,306.974503,2015,
摩纳哥,492,304.438831,2015,
多哥,768,284.477369,2015,
刚果(布),178,282.822468,2015,
厄立特里亚,232,278.133333,2015,
巴哈马,44,265.7,2015,
布隆迪,108,260.688643,2015,
莱索托,426,258.98503,2015,
法属波利尼西亚,258,256.539491,2015,
澳门,446,256.356938,2015,
巴巴多斯,52,250.9,2015,
圭亚那,328,184.395298,2015,
利比里亚,430,173,2015,
黑山,499,165.718976,2015,
不丹,64,164.352019,2015,
几内亚比绍,624,127.102165,2015,
伯利兹,84,120.8725,2015,
阿鲁巴,533,111.455842,2015,
科摩罗,174,97.827405,2015,
佛得角,132,94.379714,2015,
所罗门群岛,90,93.250454,2015,
安道尔,20,91.242924,2015,
塞舌尔,690,82.430366,2015,
萨摩亚,882,76.902427,2015,
塞拉利昂,694,74.595328,2015,
马尔代夫,462,74.26207,2015,
圣基茨和尼维斯,659,57.613806,2015,
格陵兰,304,57.090565,2015,
百慕大,60,49.114,2015,
冈比亚,270,45.086357,2015,
吉布提,262,37.312597,2015,
圣文森特和格林纳丁斯,670,36.423723,2015,
格林纳达,308,35.896296,2015,
安提瓜和巴布达,28,35.863524,2015,
圣卢西亚,662,33.903881,2015,
开曼群岛,136,31.895037,2015,
索马里,706,29.084241,2015,
瓦努阿图,548,26.507222,2015,
汤加,776,24.899285,2015,
英属维尔京群岛,92,22.657694,2015,
圣多美和普林西比,678,19.692168,2015,
多米尼克,212,14.304262,2015,
东帝汶,626,11.765949,2015,
库克群岛,184,8.077312,2015,
基里巴斯,296,6.584366,2015,
帕劳,585,2.697,2015,
马绍尔群岛,584,1.851202,2015,
蒙特塞拉特,500,0.903704,2015,
图瓦卢,798,0.313531,2015,
中国,156,3080000,2016,test
美国,840,2180000,2016,
日本,392,979000,2016,
德国,276,718000,2016,
韩国,410,376000,2016,
印度,356,336000,2016,
意大利,380,272000,2016,
法国,250,251000,2016,
英国,826,239000,2016,
巴西,76,192000,2016,
印度尼西亚,360,191000,2016,
墨西哥,484,181000,2016,
俄罗斯联邦,643,159000,2016,
西班牙,724,159000,2016,
加拿大,124,147000,2016,
土耳其,792,143000,2016,
瑞士,756,119000,2016,
泰国,764,112000,2016,
爱尔兰,372,97967.43209,2016,
波兰,616,85213.91403,2016,
荷兰,528,84784.31604,2016,
澳大利亚,36,82025.70406,2016,
沙特阿拉伯,682,80444.45582,2016,
阿根廷,32,75587.80717,2016,
瑞典,752,69505.79061,2016,
马来西亚,458,67734.92972,2016,
奥地利,40,63336.86406,2016,
菲律宾,608,59902.70278,2016,
比利时,56,59575.89294,2016,
新加坡,702,54497.4635,2016,
伊朗,364,50604.02611,2016,
波多黎各,630,49664.3,2016,
捷克,203,47561.20963,2016,
埃及,818,45514.28014,2016,
丹麦,208,40724.66932,2016,
委内瑞拉,862,39915.63041,2016,
孟加拉国,50,37608.91768,2016,
以色列,376,37115.50578,2016,
南非,710,35176.90604,2016,
尼日利亚,566,35122.32116,2016,
罗马尼亚,642,35083.43078,2016,
芬兰,246,34695.55444,2016,
巴基斯坦,586,33910.73725,2016,
阿联酋,784,32229.81272,2016,
智利,152,27120.09867,2016,
匈牙利,348,25042.36831,2016,
挪威,578,25008.55851,2016,
葡萄牙,620,24788.16509,2016,
秘鲁,604,24494.07155,2016,
新西兰,554,20474.51918,2016,
斯洛伐克,703,18353.68725,2016,
希腊,300,16570.90708,2016,
摩洛哥,504,16357.72542,2016,
哈萨克斯坦,398,14945.32909,2016,
缅甸,104,14740.95599,2016,
古巴,192,13842.95201,2016,
卡塔尔,634,13791.75824,2016,
厄瓜多尔,218,13527.33103,2016,
乌兹别克斯坦,860,13292.98515,2016,
斯里兰卡,144,12619.59744,2016,
危地马拉,320,12600.99905,2016,
乌克兰,804,11217.26164,2016,
多米尼加共和国,214,9752.52625,2016,
白俄罗斯,112,9313.455544,2016,
斯洛文尼亚,705,9000.115425,2016,
刚果(金),180,7632.26661,2016,
保加利亚,100,7413.159301,2016,
立陶宛,440,7266.974255,2016,
阿尔及利亚,12,7011.864921,2016,
哥斯达黎加,188,6968.199093,2016,
科威特,414,6679.331451,2016,
乌拉圭,858,6678.071519,2016,
克罗地亚,191,6531.17893,2016,
肯尼亚,404,6481.984021,2016,
阿曼,512,6354.911217,2016,
约旦,400,6190.985915,2016,
塞尔维亚,688,5985.552381,2016,
巴林,48,5835.41329,2016,
科特迪瓦,384,5747.644248,2016,
安哥拉,24,5311.338099,2016,
萨尔瓦多,222,5081.162,2016,
多民族玻利维亚国,68,3709.165345,2016,
洪都拉斯,340,3670.939708,2016,
香港,344,3487.486676,2016,
朝鲜,408,3456.322298,2016,
特立尼达和多巴哥,780,3418.721664,2016,
柬埔寨,116,3201.715969,2016,
伊拉克,368,3190.965482,2016,
爱沙尼亚,233,3156.293281,2016,
卢森堡,442,2965.788515,2016,
拉脱维亚,428,2943.140059,2016,
巴拉圭,600,2883.820287,2016,
埃塞俄比亚,231,2816.194833,2016,
坦桑尼亚,834,2436.788227,2016,
黎巴嫩,422,2352.916581,2016,
乌干达,800,2275.943648,2016,
越南,887,2258.389263,2016,
阿富汗,4,2229.961608,2016,
赤道几内亚,226,2106.294757,2016,
波黑,70,2091.065065,2016,
阿塞拜疆,31,1955.353649,2016,
加纳,288,1860.31666,2016,
尼加拉瓜,558,1786.235993,2016,
冰岛,352,1784.367155,2016,
列支敦士登,438,1749.919879,2016,
马里,466,1710.066095,2016,
巴勒斯坦,275,1581.39582,2016,
格鲁吉亚,268,1549.903258,2016,
赞比亚,894,1545.226195,2016,
毛里求斯,480,1511.06513,2016,
利比亚,434,1469.243774,2016,
塞内加尔,686,1447.028967,2016,
津巴布韦,716,1405.344945,2016,
前南马其顿,807,1310.097615,2016,
文莱,96,1306.56398,2016,
老挝,418,1228.238981,2016,
纳米比亚,516,1204.050796,2016,
斯威士兰,748,1203.398076,2016,
贝宁,204,1193.912724,2016,
布基纳法索,854,1154.958792,2016,
新喀里多尼亚,540,1134.029789,2016,
尼泊尔联邦民主共和国,524,1103.803098,2016,
乍得,148,1069.395524,2016,
牙买加,388,1068.517521,2016,
塔吉克斯坦,762,1050.171172,2016,
叙利亚,760,1037.371672,2016,
亚美尼亚,51,971.11323,2016,
吉尔吉斯斯坦,417,970.524303,2016,
莫桑比克,508,948.462862,2016,
塞浦路斯,196,880.828604,2016,
加蓬,266,863.020533,2016,
马耳他,470,847.090977,2016,
摩尔多瓦,498,805.416877,2016,
博茨瓦那,72,805.140051,2016,
海地,332,792.922709,2016,
蒙古,496,744.514698,2016,
阿尔巴尼亚,8,653.543736,2016,
巴布亚新几内亚,598,515.962883,2016,
卢旺达,646,492.853922,2016,
马达加斯加,450,479.334128,2016,
斐济,242,473.705414,2016,
圣马力诺,674,465.479927,2016,
尼日尔,562,447.314242,2016,
马拉维,454,439.805365,2016,
几内亚,324,426.203146,2016,
苏里南,740,409.716244,2016,
毛里塔尼亚,478,356.002263,2016,
中非,140,345.333886,2016,
厄立特里亚,232,315.903833,2016,
巴哈马,44,312.6,2016,
布隆迪,108,296.488024,2016,
多哥,768,291.606883,2016,
法属波利尼西亚,258,261.947413,2016,
巴巴多斯,52,254.583322,2016,
摩纳哥,492,254.525508,2016,
刚果(布),178,250.447265,2016,
莱索托,426,238.344516,2016,
澳门,446,208.646276,2016,
圭亚那,328,175.303524,2016,
黑山,499,165.364149,2016,
不丹,64,164.968812,2016,
利比里亚,430,162.823529,2016,
几内亚比绍,624,141.843615,2016,
阿鲁巴,533,110.500492,2016,
伯利兹,84,104.29545,2016,
科摩罗,174,102.631474,2016,
所罗门群岛,90,99.262767,2016,
佛得角,132,93.875082,2016,
安道尔,20,91.889748,2016,
马尔代夫,462,85.039447,2016,
萨摩亚,882,80.536574,2016,
塞舌尔,690,80.523358,2016,
塞拉利昂,694,66.932275,2016,
格陵兰,304,60.622519,2016,
圣基茨和尼维斯,659,53.58455,2016,
百慕大,60,46.471,2016,
冈比亚,270,44.696202,2016,
吉布提,262,41.990441,2016,
格林纳达,308,37.348148,2016,
圣文森特和格林纳丁斯,670,35.565396,2016,
安提瓜和巴布达,28,35.395539,2016,
开曼群岛,136,33.550395,2016,
圣卢西亚,662,31.051036,2016,
索马里,706,28.772828,2016,
瓦努阿图,548,27.891219,2016,
汤加,776,24.913557,2016,
圣多美和普林西比,678,24.072841,2016,
英属维尔京群岛,92,23.212124,2016,
多米尼克,212,12.655469,2016,
库克群岛,184,8.727271,2016,
基里巴斯,296,7.642495,2016,
东帝汶,626,7.567635,2016,
帕劳,585,2.848,2016,
马绍尔群岛,584,2.000687,2016,
蒙特塞拉特,500,0.970664,2016,
图瓦卢,798,0.354926,2016,
