cus,cus_code,mon,cus_simple,mon_axis,influence_i,contribution_h_i,contribution_t_i,sum_time_i,sum_time_change_h_i,sum_time_change_t_i,influence_e,contribution_h_e,contribution_t_e,sum_time_e,sum_time_change_e,sum_time_change_t_e,time_i,time_e,time_paperless_i,time_paperless_e,time_paper_i,time_paper_e,time_pre_declare_i,time_pre_declare_e,time_normal_declare_i,time_normal_declare_e,time_man_examine_i,time_man_examine_e,time_com_examine_i,time_com_examine_e,time_check_i,time_check_e,time_nocheck_i,time_nocheck_e,time_tax_i,time_tax_e,time_notax_i,time_notax_e,passtime_man_examine_i,passtime_man_examine_e,passtime_check_i,passtime_check_e,passtime_bill_i,passtime_bill_e,passtime_tax_i,passtime_tax_e,passtime_etax_i,passtime_etax_e,passtime_no_etax_i,passtime_no_etax_e,time_without_pct1_i,time_without_pct5_i,time_without_pct10_i,time_pct1_i,time_pct5_i,time_pct10_i,time_without_pct1_e,time_without_pct5_e,time_without_pct10_e,time_pct1_e,time_pct5_e,time_pct10_e,num_all_i,num_all_e,rate24_i,rate24_e
海沧海关,37AH,201612,海沧,1612,23.02733417,690.0037037,-68.75769256,94130.28,-15276.82,29875.96,45.65753241,-74.35157247,15.42778444,76551.93,20674.57,-1063.07,22.38,1.17,19.75,1.16,43.88,8.45,32.19,0.19,22.31,1.18,0,0,0,0,55.64,21.66,16.45,0.87,28.25,22.76,7.5,1.17,9.68,1.39,10.13,6.2,13.46,1.76,12.54,18.03,12.38,18.03,31.17,0,19.61,15.52,12.23,297.55,153,113.9,0.78,0.4,0.27,39.94,15.85,9.32,4206,65429,69.38,99.41
海沧海关,37AH,201701,海沧,1701,28.58158377,-5.166449206,-47.08138406,97606.08,3475.8,12678.48,51.7219683,-79.18399592,-32.30653641,105870.24,29318.31,8341.79,25.74,1.62,22.08,1.56,50.59,26.2,45.72,0.15,25.6,1.65,33.91,3.2,14.17,1.6,66.95,28.16,17.82,1.1,29.32,57.12,15.73,1.62,10.83,1.03,8.94,6.1,14.98,2.16,10.47,0.43,10.3,0.43,23.24,0,22.76,17.79,13.88,327.89,177.18,132.48,1.1,0.5,0.35,53.23,22.84,13.11,3792,65352,68.7,98.74
海沧海关,37AH,201702,海沧,1702,33.97602507,-67.95103609,-54.01700414,109887.36,12281.28,61207.98,55.50740703,48.6273391,55.58529176,51105.27,-54764.97,-16555.59,26.62,1.23,23.97,1.21,52.44,9.28,39.27,0.21,26.53,1.25,39.59,2.44,12.06,1.21,72.34,22.77,17.36,0.85,35.01,30.63,6.71,1.23,10.52,0.94,10.13,6.82,12.66,2.06,12.7,28.43,12.2,28.43,79.02,0,22.6,16.76,12.73,427.42,214.32,151.91,0.87,0.42,0.28,36.94,16.63,9.8,4128,41549,70.86,99.33
海沧海关,37AH,201703,海沧,1703,38.85603592,-47.02045321,-76.92513463,200786.04,90898.68,90699.08,46.19872848,-36.3794566,-139.6506872,82857.9,31752.63,21387,40.86,1.39,39.86,1.36,49.11,14.47,37.77,1.38,40.88,1.39,62.47,2.1,14.22,1.38,147.37,25.11,19.15,0.87,53.86,0,8.35,1.39,12.98,0.91,73.24,7.36,11.76,1.7,11.41,0,11.33,0,19.24,0,36.55,26.34,18.79,468.47,317.54,239.61,0.96,0.52,0.37,44.2,17.92,10.56,4914,59610,66.08,99.08
海沧海关,37AH,201704,海沧,1704,34.57720738,52.49589283,-153.6388684,136009.3,-64776.74,49026.04,38.13382438,106.3956485,50.50066694,60312.96,-22544.94,-32460.95,33.85,1.11,31.41,1.07,57.23,14.04,21.48,0.46,34.08,1.11,48.62,2.08,14.03,1.09,105.77,22.91,16.47,0.82,44.56,21.91,5.99,1.11,10.42,0.83,52.59,5.07,16.25,1.64,13.22,3.98,12.92,3.98,34.34,0,29.9,23.51,18.05,426.58,231.13,176.33,0.8,0.46,0.33,31.8,13.37,8.09,4018,54336,65.65,99.53
海沧海关,37AH,201705,海沧,1705,33.94909918,-31.95535465,-225.2529664,175608.58,39599.28,68702.38,40.96823674,-191.8188569,37.36897543,64006.95,3693.99,-14833.2,37.66,1.05,35.1,1.02,62.57,11.69,34.15,0.24,37.68,1.05,52.84,1.97,17.27,1.03,118.93,24.07,16.92,0.66,47.87,4.75,11.45,1.05,9.31,1.24,59.61,9.75,13.96,1.6,11.31,4.06,10.95,4.06,39.73,0,31.7,24.97,18.85,635.8,279,207.12,0.69,0.32,0.21,36.29,14.76,8.61,4663,60959,66.16,99.45
海沧保税港区港口功能区,3708,201401,海沧港区,1401,19.98959413,0,0,206383.62,0,0,30.4354462,0,0,183558.83,0,0,73.42,3.01,0,0,73.42,3.01,35.45,0,73.49,3.01,86.09,13.41,58.34,3,129.97,16.13,61.27,2.96,81.07,38.67,52.2,3.01,2.19,1.53,40.79,7.42,48.28,28.96,49.63,16.35,53.8,4,36.47,22.53,68.42,60.66,54.06,570.45,316.76,247.74,2.49,1.81,1.48,55.02,25.85,16.84,2811,60983,34.61,98.76
海沧保税港区港口功能区,3708,201402,海沧港区,1402,25.53848768,-2.471409562,0,211438.5,5054.88,0,36.65430471,27.28776291,0,74290.34,-109268.49,0,92.94,2.89,2.05,0,92.98,2.89,0,0,92.94,2.89,112.52,14.31,70.85,2.88,168.23,17.24,75.84,2.82,98.35,10.72,72.21,2.89,2.52,4.24,41.51,5.52,62.38,39.34,62.44,8.54,69.73,8.54,41.54,0,88.06,79.05,70.97,592.98,358.72,291.14,2.41,1.72,1.43,50.62,25.18,16.04,2275,25706,32.13,98.79
海沧保税港区港口功能区,3708,201403,海沧港区,1403,21.06172574,2.369394792,0,207690.52,-3747.98,0,34.5258567,-28.48632766,0,94637.5,20347.16,0,68.59,2.26,5.35,1.15,69.69,2.87,88.56,0,68.5,2.26,84.2,37.35,54.32,2.23,129.99,19.86,50.57,2.06,76.35,22.33,49.12,2.25,2.8,21.92,43.17,7.46,36.91,9.67,38.02,12.92,35.9,11.99,43.46,15.15,63.65,56.03,49.33,562.1,307.9,242.4,1.71,1.12,0.95,56.65,23.87,14.02,3028,41875,36.36,98.61
海沧保税港区港口功能区,3708,201404,海沧港区,1404,16.73274447,15.14102385,0,187412.28,-20278.24,0,30.98389014,15.49805287,0,91400.4,-3237.1,0,61.73,1.89,2.69,1.49,65.56,3.83,243.47,0,61.61,1.89,72.61,16.17,52.18,1.88,134.97,29.85,39.04,1.42,68.53,51.03,45.29,1.88,2.46,1.38,40.2,12.84,28.78,1.77,38.9,28.9,33.91,22.58,51.47,41.55,56.96,48.98,42.23,539.63,305.36,237.6,1.12,0.54,0.37,78.87,27.53,15.64,3036,48360,39.79,98.31
海沧保税港区港口功能区,3708,201405,海沧港区,1405,16.74864674,16.26697057,0,181397.2,-6015.08,0,35.12557781,-1183.643235,0,103991.76,12591.36,0,63.76,1.94,5.79,1.42,67.65,4.34,85.96,0,63.68,1.94,68.13,22.41,59.75,1.93,134.57,22.3,46.83,1.62,67.87,31.77,53.35,1.93,2.86,1.52,53.73,9.33,29.4,1.64,39.19,21.34,38.15,16.58,41.82,32.05,57.3,49.5,42.74,714.07,335.17,253.34,1.23,0.64,0.46,72.62,26.67,15.29,2845,53604,37.96,98.25
海沧保税港区港口功能区,3708,201406,海沧港区,1406,22.68460443,4.776227383,0,164250.9,-17146.3,0,32.45835377,59.98694776,0,86784.66,-17207.1,0,52.95,1.53,2.83,1.13,58.1,3.18,76.34,0,52.94,1.53,53.45,10.09,52.51,1.52,124.84,26.97,38.31,1.27,51.12,12.98,58.12,1.52,1.76,1.58,35.18,14.05,21.17,1.24,26.72,7.02,24.34,6.72,33.62,8.55,44.21,35.57,28.92,919.35,383.38,269.41,0.93,0.48,0.34,61.11,21.33,12.24,3102,56722,58.8,98.88
海沧保税港区港口功能区,3708,201407,海沧港区,1407,11.51585427,670.9288179,0,81969.8,-82281.1,0,30.00966524,52.50365302,0,71502.91,-15281.75,0,20.14,1.09,1.72,0.89,22.38,10.58,15.86,0,20.14,1.09,6.85,6.87,33.77,1.09,30,18.93,18.38,0.84,15.79,5.28,34.88,1.09,0.92,1.73,15.16,7.88,4.74,1.01,10.99,4.24,11.31,3.7,9.49,9.33,11.73,6.87,4.82,867.11,273.02,158,0.49,0.13,0.06,60.59,19.39,10.44,4070,65599,89.02,98.94
海沧保税港区港口功能区,3708,201408,海沧港区,1408,10.98172068,14.49236902,0,66274.86,-15694.94,0,41.24763658,-1705.705192,0,98942.76,27439.85,0,18.58,1.58,0.97,1.35,20.33,22.14,44.33,0,18.5,1.58,7.26,201.04,29.74,1.45,27.94,22.28,16.48,1.19,17.09,7.55,23.67,1.58,0.93,0.91,12.57,9.64,6.4,0.98,10.91,5.12,10.89,5.3,11.01,4.61,14.36,8.82,5.91,444.32,204.41,132.91,0.78,0.22,0.11,80.54,27.43,14.85,3567,62622,86.88,98.27
海沧保税港区港口功能区,3708,201409,海沧港区,1409,10.67793733,-8.538164572,0,73590.28,7315.42,0,34.51768879,61.78922742,0,62366.46,-36576.3,0,21.08,1.11,0.71,1.04,23.56,9.3,10.01,0,21.12,1.11,10.01,6.84,32.27,1.1,32.88,21.37,17.36,0.84,20.04,67.85,24.54,1.09,1.08,0.8,17.36,8.02,6.77,0.87,9.39,4.19,9.1,4.58,10.83,1.64,14.3,8.79,6.36,709.92,255.36,153.56,0.57,0.18,0.09,53.92,18.7,10.22,3491,56186,85.33,98.88
海沧保税港区港口功能区,3708,201410,海沧港区,1410,7.462729931,55.39208211,0,47981.54,-25608.74,0,34.92720732,-80.50264426,0,62882.49,516.03,0,15.67,1.21,2.76,1.13,17.17,11.58,4.25,0,15.67,1.21,10.73,9.56,21.72,1.21,23.21,20.28,13.77,1,15.3,10.05,17,1.21,1.31,1.22,9.04,6.31,5.17,1.3,8.12,6.19,7.87,6.94,9.33,1.84,11.72,8.31,6.55,414.32,155.6,97.75,0.65,0.26,0.14,57.01,19.26,10.84,3062,51969,85.3,98.9
海沧保税港区港口功能区,3708,201411,海沧港区,1411,11.63130875,-6.390354282,0,57485.28,9503.74,0,27.63636206,68.21481721,0,40816.32,-22066.17,0,20.32,0.82,2.1,0.75,22.42,10.55,301.9,0,20.12,0.82,16.06,3.65,25.46,0.81,30.01,19.25,18.37,0.66,16.75,6.67,32.98,0.82,0.93,0.33,11.95,4.49,6.1,0.83,11,4.62,10.99,4.94,11.08,0.73,12.1,8.11,6.33,842.56,253.12,146.67,0.36,0.1,0.04,45.86,14.44,7.78,2829,49776,84.45,99.24
海沧保税港区港口功能区,3708,201412,海沧港区,1412,10.53136127,-3.261098662,0,59923.73,2438.45,0,42.22799824,-247.3975936,0,66802.32,25986,0,16.99,1.17,1.64,1.08,18.91,17.68,18.35,0,16.99,1.17,10.86,5.52,23.42,1.17,25.08,24.33,15.24,0.89,17.95,5.21,13.72,1.17,0.95,0.4,11.1,11.41,6.03,1.4,9.32,4.76,8.55,4.76,13.73,0,13.6,9.23,6.87,355.34,164.79,108.24,0.68,0.23,0.11,50.15,18.94,10.68,3527,57096,83.41,98.9
海沧保税港区港口功能区,3708,201501,海沧港区,1501,11.71719616,-61.71161857,29.78771698,65594.46,5670.73,-140789.16,38.73530759,-22.88291545,26.52802502,74778,7975.68,-108780.83,21.18,1.21,1.9,1.16,23.15,7.8,63.07,0,20.99,1.21,13.05,6.73,30.99,1.2,33.02,20.65,19.24,0.99,19.3,13.29,28.56,1.2,0.92,0.53,11.23,6.3,7.09,1.19,10.9,9.78,10.88,3.31,10.96,15.18,16.31,10.86,7.58,519.19,218.58,143.93,0.65,0.19,0.09,56.6,20.43,11.22,3097,61800,80.27,98.66
海沧保税港区港口功能区,3708,201502,海沧港区,1502,10.60795365,13.82633761,37.41904976,38917.32,-26677.14,-172521.18,48.2402529,-3400.789301,-210.3074645,93391.2,18613.2,19100.86,20.28,1.7,2.69,1.66,22.89,8.54,2.25,0,20.39,1.7,14.6,18.65,27.47,1.69,35.93,25.32,16.38,1.46,17.87,11.7,28.96,1.7,1.04,10.36,15.9,8.56,6.23,2.07,8.85,3.71,8.24,3.04,10.96,5.57,15.15,9.88,7.32,533.9,219.96,137.59,1.12,0.5,0.34,59.26,24.57,14.03,1919,54936,81.71,98.29
海沧保税港区港口功能区,3708,201503,海沧港区,1503,12.40891632,-21.32958532,28.06016045,54715.28,15797.96,-152975.24,32.31102892,65.04008783,35.78545541,32108.4,-61282.8,-62529.1,17.84,1.08,2.26,1.05,20.95,7.74,20.24,0,17.83,1.08,16.96,5.9,18.86,1.08,31.95,23.42,14.17,0.81,16.7,5.72,21.89,1.08,1.07,1.01,16.62,9.18,5.49,1.11,9.32,4.95,7.66,3.86,17.48,22.42,13.8,9.5,6.98,426.15,176.56,115.75,0.55,0.21,0.1,54.06,17.71,9.89,3067,29730,81.87,98.98
海沧保税港区港口功能区,3708,201504,海沧港区,1504,11.52044015,106.2870065,20.15937346,51180.78,-3534.5,-136231.5,42.41265579,-85.81241515,22.86719127,51956.64,19848.24,-39443.76,15.69,1.08,6.39,1.04,23.63,6.61,26.39,0,15.68,1.08,15.24,2.25,15.99,1.07,27.88,18.77,12.41,0.86,15.38,6.78,16.71,1.07,1.11,0.73,11.12,6.16,6.02,1.15,8.15,5.52,7.55,4.92,14.29,10.03,11.65,8.04,6.42,422.62,161.04,99.16,0.56,0.25,0.14,52.31,16.81,9.52,3262,48108,82.77,99.07
海沧保税港区港口功能区,3708,201505,海沧港区,1505,13.75879668,-50.31210295,18.70774469,58989.48,7808.7,-122407.72,44.81629307,-530.0831739,28.33406619,54671.62,2714.98,-49320.14,19.14,1.06,9.26,1.03,46.18,5.9,0,0,19.14,1.06,19.5,0.93,18.91,1.06,30.79,20.75,16.36,0.85,19.73,0.99,16.82,1.06,2.84,0.71,12.06,6.2,8.99,1.27,10.04,0.13,9.11,0.13,21.78,0,15.86,11.07,8.19,353.41,172.58,117.73,0.58,0.28,0.16,48.34,15.78,9.13,3082,51577,77.13,99.03
海沧保税港区港口功能区,3708,201506,海沧港区,1506,17.01897279,-106.9206155,31.68171719,75613.23,16623.75,-88637.67,54.26409853,-1070.61552,13.84579485,66812.4,12140.78,-19972.26,20.79,1.2,10.77,1.14,50.06,10.74,78.15,0,20.63,1.2,23.13,1.28,18.88,1.19,29.28,22.15,17.88,0.93,22.14,39.25,14.61,1.19,4.49,0.66,10.95,7.17,9.36,1.65,9.31,9.67,8.75,9.67,38.64,0,17.06,12.61,9.5,393.79,177.01,122.62,0.69,0.32,0.19,51.18,17.8,10.21,3637,55677,74.98,98.88
海沧保税港区港口功能区,3708,201507,海沧港区,1507,22.22786232,-30.39321083,-2.250529357,88980,13366.77,7010.2,59.1627864,-150.0737056,-4.853250847,76769.04,9956.64,5266.13,20,1.58,11.4,1.53,47.56,10.42,0,0,20,1.58,21.31,1.34,18.27,1.59,32.46,21.93,16.52,1.34,21.22,4.19,14.61,1.58,5.98,0.58,17.14,6.02,6.34,1.98,6.22,4.13,5.56,4.13,33.09,0,16.87,12.59,9.74,332.45,160.97,112.53,0.99,0.46,0.31,60.97,22.87,13.05,4449,48588,72.78,98.36
海沧保税港区港口功能区,3708,201508,海沧港区,1508,16.92914314,-10.52249959,-44.99485489,123818.06,34838.06,57543.2,49.09427274,-18.84573639,20.96985168,84908.8,8139.76,-14033.96,30.97,1.28,22.16,1.23,88.61,10.06,5.69,0,30.99,1.28,34.95,1.58,25.37,1.27,59.36,25.43,21.88,1.1,30.03,34.81,35.23,1.27,9.15,0.63,30.58,8.07,9.45,1.71,6.21,8.98,5.78,8.98,34.54,0,22.3,17.15,13.11,911.07,294.8,192.13,0.73,0.32,0.2,55.43,19.38,10.99,3998,66335,66.98,98.86
海沧保税港区港口功能区,3708,201509,海沧港区,1509,24.58160449,3.884055521,-17.40738936,113314.98,-10503.08,39724.7,41.1535073,64.90458905,22.86339044,47379,-37529.8,-14987.46,29.93,0.85,27.59,0.81,51.25,10.12,159.01,0,29.72,0.85,27.15,1.36,32.66,0.84,67.34,25.64,15.46,0.72,30.84,3.15,25.5,0.85,6.94,0.6,38.63,8.07,9.65,1.73,7.1,0.34,6.64,0.34,36.34,0,26.38,21.13,16.47,389.1,197.4,151.25,0.46,0.24,0.14,39.7,12.43,7.17,3786,55740,62.81,99.43
海沧保税港区港口功能区,3708,201510,海沧港区,1510,23.97022245,26.66220664,-13.05346864,85401.54,-27913.44,37420,41.66908112,-55.49873136,21.64575856,49761,2382,-13121.49,26.58,1,23.01,0.94,56.43,12.61,42.33,0,26.55,1,24.26,1.36,28.59,0.99,63.13,23.46,16.51,0.91,25.1,4.64,32.93,1,6.23,0.78,38.55,10.56,10.07,1.71,7.17,0.59,6.68,0.47,30.91,0.72,22.66,16.6,12.69,416.37,217.04,151.74,0.56,0.32,0.21,44.94,13.98,8.16,3213,49761,67.76,99.31
海沧保税港区港口功能区,3708,201511,海沧港区,1511,20.27766864,48.52421587,-2.880947805,62801.27,-22600.27,5315.99,40.30780536,-34.34812766,-1842.366504,59130.18,9369.18,18313.86,20.53,1.34,17.91,1.29,42.4,8.47,11.8,0,20.56,1.34,21.86,1.17,19.03,1.35,46.54,23.64,15.25,1.26,20.93,10.67,18.95,1.34,6.35,0.66,23.84,5.91,10.27,1.94,7.96,6.97,7.72,6.97,24.71,0,16.86,12.88,9.73,391.33,166.87,118.05,0.94,0.59,0.46,41.21,15.63,9.29,3059,44127,72.47,99.45
海沧保税港区港口功能区,3708,201512,海沧港区,1512,17.03132716,1.045584718,-1.127272281,62219.73,-581.54,2296,45.93457013,-104.5658276,-273.1614028,73851.25,14721.07,7048.93,19.01,1.25,15.05,1.22,43.38,6.9,12.5,0,19.03,1.25,21.23,1.32,15.72,1.24,39.11,24.59,14.62,1.17,21.4,13.43,8.33,1.24,5.77,0.74,16.63,7.61,11.1,2.14,9.53,1.38,9.05,1.38,44.5,0,16.67,12.81,9.95,256.9,137.47,100.71,0.94,0.66,0.51,31.26,12.34,7.89,3273,59081,72.2,99.46
海沧保税港区港口功能区,3708,201601,海沧港区,1601,25.60927414,-36.13424003,-6.102080642,80559.36,18339.63,14964.9,52.71100345,-112.9185175,-137.5779885,94284.33,20433.08,19506.33,25.92,1.47,20.08,1.41,58.7,11.97,26.81,0,25.91,1.47,28.03,2.03,22.7,1.45,53.14,21.9,20.61,1.42,24.66,12.04,31.75,1.47,8.86,1.05,21.06,8.97,11.14,2.49,7.72,1.07,7.24,1.07,27.17,0,20.72,16.41,12.69,541.93,207.09,145.29,1.15,0.8,0.64,32.58,14.22,8.93,3108,64139,67.57,99.5
海沧保税港区港口功能区,3708,201602,海沧港区,1602,22.17119061,32.52491042,-4.891311629,46584.72,-33974.64,7667.4,53.26262542,51.53210715,39.70985161,64902.32,-29382.01,-28488.88,21.06,1.61,18,1.57,43.17,11.04,13.8,0,21.15,1.61,25.28,2,13.81,1.6,41.53,22.87,17.09,1.56,22.26,47.96,15.95,1.61,7.64,1.09,16.01,7.22,13.11,2.31,8.87,27.47,8.67,27.47,25.24,0,18.74,14.87,11.57,251.88,139.22,106.54,1.21,0.73,0.56,42.09,18.36,11.09,2212,40312,70.21,99.03
海沧保税港区港口功能区,3708,201603,海沧港区,1603,27.19075935,-32.77923699,-127.6369178,108447.04,61862.32,53731.76,35.8922288,14.28537563,-41.39570503,58876.32,-6026,26767.92,31.84,1.38,27.71,1.35,62.38,7.29,13.56,0,31.89,1.38,35.76,2.1,25.56,1.36,60.74,22.02,22.96,1.19,34.83,16.88,19.16,1.38,13.38,0.77,19.41,6.04,10.28,1.46,8.43,6.53,7.95,6.53,45.89,0,28.19,22.19,17.83,394.58,215.54,158.26,0.91,0.43,0.29,47.53,19.35,11.18,3406,42664,57.9,98.65
海沧保税港区港口功能区,3708,201604,海沧港区,1604,19.56802376,95.498048,-168.5904996,83214.88,-25232.16,32034.1,40.34292818,-52.84356092,-37.80585549,89738.64,30862.32,37782,30.56,1.84,27.96,1.79,46.87,13.6,13.25,0,30.61,1.84,34.26,2.55,24.43,1.82,59.57,24.22,22.26,1.7,32.22,3.31,23.72,1.84,12.1,1.24,21.31,6.84,10.6,2.42,8.58,0.8,8.24,0.8,33.49,0,26.65,21.02,17.17,421.06,212.12,151.26,1.4,0.72,0.52,45.21,23.1,13.66,2723,48771,58.98,99.08
海沧保税港区港口功能区,3708,201605,海沧港区,1605,20.52956743,-27.17729069,-70.55370144,99931.8,16716.92,40942.32,38.34782052,55.08824171,-27.67560639,75134.67,-14603.97,20463.05,33.09,1.41,27.19,1.38,73.6,12.67,95.44,0,32.97,1.41,34.48,1.94,30.42,1.4,59.3,31.95,24.59,1.29,30.89,45.01,43.39,1.41,12.25,1.06,16.86,13.69,9.89,1.5,7.37,44.41,7.3,22.61,17.66,66.21,27.29,21.6,17.05,611.74,251.45,177.5,0.94,0.57,0.44,47.96,17.4,10.18,3020,53287,60.5,99.25
海沧保税港区港口功能区,3708,201606,海沧港区,1606,27.97189361,-215.8822484,-204.1178242,132003.31,32071.51,56390.08,44.73875712,-24.93306418,-23.34992933,79615.75,4481.08,12803.35,35.59,1.55,32.53,1.53,58.85,7.03,15.95,0,35.69,1.55,0,0,0,0,69.47,22.43,24.24,1.46,35.3,1.98,37.23,1.55,14.33,0.88,22.41,5.58,11.73,1.91,8.39,1.9,8,1.9,26.5,0,30.1,24.33,19.7,580.36,250.08,178.98,1.14,0.71,0.57,42.75,17.49,10.37,3709,51365,58.78,99.16
海沧保税港区港口功能区,3708,201607,海沧港区,1607,25.54685952,43.14875159,-227.1734512,103949.64,-28053.67,14969.64,41.04703585,214.0364978,5.250376673,74103.24,-5512.51,-2665.8,29.02,1.38,26.3,1.35,53.56,10.03,32.33,0.04,29,1.4,0,0,0,0,55.96,23.18,20.49,1.23,29.15,12.31,28.31,1.37,9.63,0.91,20.24,12.8,8.33,1.77,7.97,9.85,7.62,9.85,38.79,0,25.26,20.84,17.07,409.83,184.63,136.63,1.03,0.66,0.52,35.46,14.94,9.11,3582,53698,61.78,99.43
海沧保税港区港口功能区,3708,201608,海沧港区,1608,27.55896829,-91.07312419,2.60869261,115689.33,11739.69,-8128.73,42.06598749,-53.56403958,9.482381339,82672.79,8569.55,-2236.01,29.43,1.31,28.08,1.27,40.04,12.57,18.37,0.77,29.44,1.31,0,0,0,0,69.38,22.41,16.36,1.01,31.43,34.92,17.65,1.31,9.19,0.92,17.9,3.61,9.17,1.53,9,9.49,8.79,13.78,30.96,0.9,27.25,22.24,17.85,247.13,166.3,133.64,0.98,0.54,0.42,34.21,15.94,9.33,3931,63109,62.45,99.19
海沧保税港区港口功能区,3708,201609,海沧港区,1609,34.54811579,-137.3776999,-328.520457,154886.32,39196.99,41571.34,38.13034415,50.20782957,-18.08240956,50518.26,-32154.53,3139.26,41.48,1.17,37.22,1.12,80.77,18.18,22.82,0.13,41.56,1.18,0,0,0,0,82.74,26.54,29.09,0.75,39.16,21.19,53.84,1.17,12.78,0.78,17.19,4.24,10.4,1.31,11.73,9.6,11.42,9.6,34.97,0,33.71,27.26,21.77,817.3,312.74,219.04,0.73,0.37,0.25,45.03,16.49,9.46,3734,43178,59.37,99.16
海沧保税港区港口功能区,3708,201610,海沧港区,1610,28.8715995,51.49914065,-56.60298674,96965.7,-57920.62,11564.16,37.38528736,129.9674488,0.068381325,49751.66,-766.6,-9.34,30.55,0.98,26.77,0.95,55.1,11.21,84.83,0.03,30.44,1,0,0,0,0,66.3,24.92,20.5,0.76,32.25,48.09,22.06,0.97,11.98,1.09,9.07,4.63,11.85,1.65,10.9,47.32,10.46,47.32,38.54,0,27.32,20.65,16.48,357.25,219.36,157.34,0.56,0.33,0.23,42.02,13.21,7.72,3174,50767,63.89,99.32
海沧保税港区港口功能区,3708,201611,海沧港区,1611,25.4347998,-10.07317125,-41.20433349,104534.56,7568.86,41733.29,38.45333514,-59.41449559,78.23987949,53780.45,4028.79,-5349.73,30.16,0.95,25.89,0.9,60.46,14.72,126.53,0.28,28.92,0.95,0,0,0,0,64.07,22.99,21.23,0.72,31.1,0,24.36,0.95,11.45,0.82,12.67,5.87,10.7,1.52,10.01,0,9.66,0,43.25,0,26.41,21.08,16.84,407.73,202.99,150.25,0.59,0.32,0.21,36.05,12.92,7.62,3466,56611,63.42,99.56
海沧保税港区港口功能区,3708,201612,海沧港区,1612,22.40883204,584.121643,-67.62147224,91601.99,-12932.57,29382.26,42.7007345,-64.06397785,32.75249542,71594.4,17813.95,-2256.85,26.09,1.15,23.72,1.13,43.26,8.53,11.69,0.15,26.13,1.16,0,0,0,0,55.47,21.58,19.72,0.84,28.02,22.76,15.18,1.15,9.61,1.4,10.28,6.29,13.09,1.74,12.06,18.03,11.89,18.03,35.76,0,23.14,18.97,15.61,319.09,161.96,120.5,0.79,0.41,0.28,37,15.16,8.98,3511,62256,64.06,99.4
海沧保税港区港口功能区,3708,201701,海沧港区,1701,27.93348402,-5.634711618,-55.08387655,95392.82,3790.83,14833.46,48.56586548,-75.12536613,-19.85089511,99409.98,27815.58,5125.65,29.57,1.59,26.11,1.55,51,16.6,23.44,0.15,29.57,1.62,33.95,3.17,20.15,1.57,66.31,28.22,21.07,1.05,29.22,57.12,31.64,1.59,10.76,1.02,8.99,6.19,15.17,2.13,10.3,0.43,10.13,0.43,26.03,0,26.41,21.4,17.3,344.56,185.06,140.24,1.1,0.51,0.35,50,22.08,12.73,3226,62522,63.83,98.75
海沧保税港区港口功能区,3708,201702,海沧港区,1702,32.48275078,-53.47487955,-51.60334131,105057.72,9664.9,58473,52.10073327,45.67608021,56.85429014,47968.77,-51441.21,-16933.55,31.23,1.23,28.59,1.21,53.06,9.46,35.64,0.22,31.2,1.25,38.43,2.34,18.58,1.21,72.58,22.78,20.57,0.84,34.02,30.63,15.01,1.23,10.54,0.88,10.21,6.91,12.73,1.99,11.74,28.43,11.2,28.43,102.17,0,27.07,21.01,16.71,450.86,225.59,162.04,0.86,0.42,0.28,37.71,16.53,9.75,3364,38999,65.4,99.32
海沧保税港区港口功能区,3708,201703,海沧港区,1703,38.23725311,-47.86472314,-75.60407835,197588.52,92530.8,89141.48,44.7825895,-37.06303585,-140.0079924,80318.04,32349.27,21441.72,48.04,1.42,47.72,1.39,50.46,14.49,31.15,1.34,48.12,1.42,62.63,2.11,20.9,1.41,147.9,25.01,23.1,0.88,54.13,0,15.18,1.42,12.97,0.91,73.66,7.43,12.02,1.69,11.39,0,11.27,0,27.31,0,43.66,32.93,24.59,483.27,336.17,259.21,0.98,0.54,0.39,44.74,18.14,10.69,4113,56562,60.35,99.07
海沧保税港区港口功能区,3708,201704,海沧港区,1704,33.99100108,51.77326403,-158.222208,133703.46,-63885.06,50488.58,37.04897,102.5067816,48.44795114,58597.14,-21720.9,-31141.5,40.26,1.14,38.07,1.11,59.04,14.12,23.78,0.37,40.5,1.15,48.6,2.06,22.04,1.13,106.35,23.05,20.24,0.84,44.71,21.91,11.96,1.14,10.22,0.83,53.12,5.11,16.7,1.64,13.17,3.98,12.86,3.98,37.75,0,36.01,29.31,23.65,463.41,248.31,189.82,0.83,0.48,0.35,32.49,13.65,8.26,3321,51401,59.23,99.5
海沧保税港区港口功能区,3708,201705,海沧港区,1705,32.95298925,-29.65812636,-231.2261271,170456,36752.54,70524.2,39.98506102,-201.1527856,31.90362547,62470.88,3873.74,-12663.79,44,1.07,42.42,1.04,57.99,11.6,16.71,0.24,44.02,1.07,52.78,1.93,24.77,1.05,118.85,24.11,20.23,0.67,47.5,4.75,22.88,1.07,9.27,1.2,60.46,9.88,13.92,1.59,11.19,4.06,10.8,4.06,47.67,0,37.86,31,24.58,664.45,292.05,218.99,0.71,0.34,0.21,36.87,14.96,8.74,3874,58384,60.27,99.43
