cus,cus_code,mon,mon_axis,influence,contribution,mount_i,total_time_i,total_time_change_i,mount_e,total_time_e,total_time_change_e,spend_time_i_1,spend_time_i_0,spend_time_e_1,spend_time_e_0,rate24_i_1,rate24_i_0,rate24_e_1,rate24_e_0,w_rate_ie,w_rate_i,w_rate_e,check_rate_ie,check_rate_i,check_rate_e,catch_rate_ie,catch_rate_i,catch_rate_e, bill_num_ie, bill_num_i, bill_num_e, bill_rate_ie, bill_rate_i, bill_rate_e,kqy_num_ie,kqy_num_i,kqy_num_e,kqy_rate_ie,kqy_rate_i,kqy_rate_e,kgq_num_ie,kgq_num_i,kgq_num_e,kgq_rate_ie,kgq_rate_i,kgq_rate_e
泉晋江办,3723,201605,1605,7.68 ,-33.67 ,775,37393.75,20713.2,3541,11472.84,1005.77,48.25,19.89,3.24,17.33,78.97,95.16,99.8,99.02,99.04,97.97,99.29,6.15,19.92,3.08,9.67,8.81,10.91,529,480,49,11.81,57.35,1.35,1,1,0,0.02,0.12,0,6,6,0,0.13,0.72,0
泉晋江办,3723,201606,1606,4.91 ,95.84 ,927,23156.46,-14237.29,2965,9903.1,-1569.74,24.98,5.58,3.34,3.49,78.64,97.56,98.85,97.54,99.44,99.11,99.55,7.59,19.6,3.76,8.97,12.77,2.65,658,633,25,16.06,62.74,0.81,1,1,0,0.02,0.1,0,4,4,0,0.1,0.4,0
泉晋江办,3723,201607,1607,2.31 ,21.16 ,719,9397.33,-13759.13,2823,8214.93,-1688.17,13.07,4.42,2.91,1.26,82.48,96.88,99.5,100,99.33,98.72,99.49,6.8,16.94,4.17,10.61,11.9,9.24,451,423,28,12.18,54.02,0.96,0,0,0,0,0,0,3,3,0,0.08,0.38,0
泉晋江办,3723,201608,1608,2.15 ,2.96 ,742,9015.3,-382.03,4295,12885,4670.07,12.15,5.07,3,0.75,86.66,98.53,99.6,100,99.67,99.01,99.79,3.73,11.8,2.31,15.26,15.56,15,528,469,59,10.16,57.9,1.35,0,0,0,0,0,0,8,8,0,0.15,0.99,0
泉晋江办,3723,201609,1609,8.47 ,-101.47 ,648,37966.32,28951.02,3301,8285.51,-4599.49,58.59,4.71,2.51,1.33,84.1,97.06,99.76,100,99.54,98.46,99.76,4.59,11.74,3.15,15.76,13.92,17.14,472,437,35,11.46,61.03,1.03,1,1,0,0.02,0.14,0,9,8,1,0.22,1.12,0.03
泉晋江办,3723,201610,1610,2.30 ,26.89 ,688,7719.36,-30246.96,4356,17554.68,9269.17,11.22,4.12,4.03,1.48,87.65,98.15,98.97,100,99.63,98.79,99.77,3.95,11.36,2.76,16.92,13.75,19.01,475,433,42,9.17,58.36,0.95,5,5,0,0.1,0.67,0,6,6,0,0.12,0.81,0
泉晋江办,3723,201611,1611,2.47 ,-3.22 ,855,10140.3,2420.94,4174,13273.32,-4281.36,11.86,6.67,3.18,1.16,83.86,97.7,99.62,100,99.46,98.51,99.67,4.79,12.64,3.14,16.39,20.54,12.88,629,589,40,12.05,62.53,0.93,10,10,0,0.19,1.06,0,3,3,0,0.06,0.32,0
泉晋江办,3723,201612,1612,4.61 ,-393.58 ,847,18854.22,8713.92,3956,11591.08,-1682.24,22.26,3.17,2.93,3.05,78.98,100,99.52,99,99.44,99.01,99.53,6.97,17.49,4.68,11.24,14.47,8.6,584,548,36,11.76,60.15,0.89,8,8,0,0.16,0.88,0,8,8,0,0.16,0.88,0
泉晋江办,3723,201701,1701,3.20 ,11.78 ,678,10929.36,-7924.86,4083,12698.13,1107.05,16.12,4.62,3.11,1.71,80.09,100,99.29,98.41,99.79,99.04,99.93,4.09,11.94,2.75,12.24,10.84,13.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,3723,201702,1702,2.68 ,12.44 ,673,8681.7,-2247.66,1615,3488.4,-9209.73,12.9,8.91,2.16,2.52,84.84,84.85,99.5,100,99.79,99.58,99.88,5.3,10.9,3.01,13.93,8.22,22.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,3723,201703,1703,3.61 ,-5.16 ,826,18651.08,9969.38,4298,8810.9,5322.5,22.58,8.62,2.05,1.32,79.06,95.59,99.58,100,99.85,99.22,99.98,6.44,15.21,4.78,10.61,9.68,11.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,3723,201704,1704,2.10 ,8.44 ,692,8241.72,-10409.36,4677,9073.38,262.48,11.91,8.18,1.94,2.16,83.24,90.91,99.62,100,99.67,98.91,99.79,3.92,12.16,2.71,14.22,14.29,14.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201401,1401,0.20 ,0.00 ,114,2069.1,0,104,227.76,0,18.15,0,2.19,0,80.7,0,99.04,0,0,0,0,2.75,1.75,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201402,1402,0.00 ,1.01 ,4,8,-2061.1,3,488.55,260.79,2,0,162.85,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201403,1403,0.15 ,-0.94 ,109,1497.66,1489.66,103,234.84,-253.71,13.74,0,2.28,0,87.16,0,97.09,0,0,0,0,10.85,10.09,11.65,8.7,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201404,1404,0.15 ,-0.16 ,145,1713.9,216.24,119,145.18,-89.66,11.82,0,1.22,0,86.21,0,99.16,0,0,0,0,7.2,6.9,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201405,1405,0.15 ,0.23 ,165,1628.55,-85.35,167,108.55,-36.63,9.87,0,0.65,0,91.52,0,98.8,0,0,0,0,4.52,6.06,2.99,6.67,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201406,1406,0.17 ,0.11 ,153,1219.41,-409.14,127,1993.9,1885.35,7.97,0,15.7,0,90.85,0,96.06,0,0,0,0,7.14,7.19,7.09,10,18.18,0,27,27,0,10.63,20,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201407,1407,0.17 ,0.25 ,145,1189,-30.41,116,93.96,-1899.94,8.2,0,0.81,0,91.03,0,99.14,0,0,0,0,4.98,6.21,3.45,7.69,0,25,25,23,2,10.46,18.25,1.77,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201408,1408,0.21 ,-0.08 ,131,1279.87,90.87,137,437.03,343.07,9.77,0,3.19,0,91.6,0,97.81,0,0,0,0,7.09,8.4,5.84,15.79,18.18,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201409,1409,0.24 ,-0.44 ,147,1656.69,376.82,114,69.54,-367.49,11.27,0,0.61,0,89.8,0,99.12,0,0,0,0,6.51,8.16,4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201410,1410,0.05 ,2.86 ,102,335.58,-1321.11,125,235,165.46,3.29,0,1.88,0,95.1,0,99.2,0,0,0,0,6.17,7.84,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201411,1411,0.17 ,-0.34 ,130,834.6,499.02,150,100.5,-134.5,6.42,0,0.67,0,93.08,0,98.67,0,0,0,0,5.36,6.92,4,20,22.22,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201412,1412,0.27 ,-0.91 ,181,1513.16,678.56,166,222.44,121.94,8.36,0,1.34,0,93.37,0,98.19,0,0,0,0,7.49,5.52,9.64,11.54,30,0,31,22,9,9.06,12.36,5.49,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201501,1501,0.30 ,-1.92 ,165,1689.6,176.44,183,329.4,106.96,10.24,0,1.8,0,92.12,0,98.91,0,83.05,66.67,97.81,5.75,6.06,5.46,20,20,20,32,22,10,9.2,13.33,5.46,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201502,1502,0.17 ,0.55 ,92,636.64,-1052.96,167,293.92,-35.48,6.92,0,1.76,0,93.48,0,98.2,0,89.96,76.09,97.6,5.02,7.61,3.59,7.69,14.29,0,22,17,5,8.49,18.48,2.99,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201503,1503,0.05 ,0.56 ,49,220.99,-415.65,30,66.9,-227.02,4.51,0,2.23,0,91.84,0,96.67,0,81.01,77.55,86.67,6.33,4.08,10,0,0,0,10,10,0,12.66,20.41,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201504,1504,0.46 ,-54.73 ,153,2041.02,1820.03,183,161.04,94.14,13.34,0,0.88,0,95.42,0,98.91,0,83.93,65.36,99.45,6.25,5.88,6.56,23.81,22.22,25,30,26,4,8.93,16.99,2.19,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201505,1505,0.22 ,7.12 ,141,936.24,-1104.78,210,457.8,296.76,6.64,0,2.18,0,92.2,0,98.57,0,85.47,68.79,96.67,5.13,6.38,4.29,16.67,11.11,22.22,22,14,8,6.29,9.93,3.83,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201506,1506,0.74 ,-15.00 ,183,3268.38,2332.14,163,192.34,-265.46,17.86,0,1.18,0,89.62,0,99.39,0,89.88,83.06,97.55,8.38,10.38,6.13,17.24,21.05,10,20,18,2,5.78,9.84,1.23,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201507,1507,0.62 ,1.76 ,209,2495.46,-772.92,104,184.08,-8.26,11.94,0,1.77,0,93.78,0,99.04,0,96.49,94.74,100,5.43,4.78,6.73,29.41,40,14.29,47,44,3,15.02,21.05,2.88,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201508,1508,0.13 ,0.46 ,215,973.95,-1521.51,192,216.96,32.88,4.53,0,1.13,0,96.28,0,99.48,0,96.31,94.42,98.44,3.69,4.19,3.13,13.33,11.11,16.67,71,67,4,17.44,31.16,2.08,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201509,1509,0.20 ,0.03 ,208,904.8,-69.15,193,171.77,-45.19,4.35,0,0.89,0,98.56,0,100,0,96.76,94.23,99.48,1.75,2.88,0.52,14.29,16.67,0,52,51,1,12.97,24.52,0.52,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201510,1510,0.20 ,0.20 ,196,697.76,-207.04,155,176.7,4.93,3.56,0,1.14,0,97.96,0,99.35,0,95.16,92.35,98.71,2.85,4.08,1.29,10,12.5,0,60,56,4,17.09,28.57,2.58,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201511,1511,0.79 ,-3.78 ,170,2459.9,1762.14,116,128.76,-47.94,14.47,0,1.11,0,91.76,0,100,0,95.1,94.12,96.55,4.2,6.47,0.86,8.33,9.09,0,55,52,3,19.23,30.59,2.59,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201512,1512,0.24 ,2.87 ,168,865.2,-1594.7,103,119.48,-9.28,5.15,0,1.16,0,91.67,0,99.03,0,96.68,97.02,96.12,6.64,9.52,1.94,0,0,0,44,43,1,16.24,25.6,0.97,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201601,1601,0.21 ,0.43 ,134,645.88,-219.32,171,148.77,29.29,4.82,0,0.87,0,94.78,0,99.42,0,97.38,97.01,97.66,4.59,9.7,0.58,0,0,0,27,20,7,8.85,14.93,4.09,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201602,1602,0.13 ,0.37 ,86,264.02,-381.86,53,46.11,-102.66,3.07,0,0.87,0,97.67,0,100,0,96.4,95.35,98.11,0.72,1.16,0,0,0,0,8,7,1,5.76,8.14,1.89,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201603,1603,0.34 ,-0.58 ,86,1363.1,1099.08,63,74.97,28.86,15.85,0,1.19,0,90.7,0,100,0,94.63,91.86,98.41,5.37,5.81,4.76,12.5,20,0,24,19,5,16.11,22.09,7.94,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201604,1604,0.30 ,0.30 ,127,1282.7,-80.4,143,137.28,62.31,10.1,0,0.96,0,92.91,0,100,0,91.85,88.98,94.41,2.22,3.94,0.7,16.67,0,100,25,21,4,9.26,16.54,2.8,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201605,1605,0.06 ,1.63 ,123,280.44,-1002.26,113,163.85,26.57,2.28,0,1.45,0,96.75,0,99.12,0,97.46,96.75,98.23,3.39,4.07,2.65,12.5,20,0,18,14,4,7.63,11.38,3.54,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201606,1606,0.21 ,-4.92 ,132,1011.12,730.68,138,95.22,-68.63,7.66,0,0.69,0,92.42,0,100,0,98.52,98.48,98.55,3.33,4.55,2.17,0,0,0,29,28,1,10.74,21.21,0.72,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201607,1607,0.18 ,0.40 ,116,748.2,-262.92,126,94.5,-0.72,6.45,0,0.75,0,93.97,0,100,0,95.45,96.55,94.44,2.48,2.59,2.38,0,0,0,24,19,5,9.92,16.38,3.97,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201608,1608,0.09 ,2.78 ,133,389.69,-358.51,114,319.2,224.7,2.93,0,2.8,0,98.5,0,98.25,0,96.76,96.99,96.49,2.83,3.01,2.63,14.29,0,33.33,35,30,5,14.17,22.56,4.39,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201609,1609,0.05 ,0.52 ,97,242.5,-147.19,123,81.18,-238.02,2.5,0,0.66,0,97.94,0,100,0,96.82,97.94,95.93,0.45,0,0.81,0,0,0,15,10,5,6.82,10.31,4.07,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201610,1610,0.08 ,-0.04 ,118,282.02,39.52,138,176.64,95.46,2.39,0,1.28,0,100,0,99.28,0,97.66,98.31,97.1,1.56,1.69,1.45,0,0,0,16,14,2,6.25,11.86,1.45,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201611,1611,0.18 ,-0.61 ,124,742.76,460.74,132,87.12,-89.52,5.99,0,0.66,0,94.35,0,100,0,96.88,94.35,99.24,3.13,2.42,3.79,12.5,33.33,0,24,20,4,9.38,16.13,3.03,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201612,1612,0.09 ,16.09 ,128,386.56,-356.2,200,138,50.88,3.02,0,0.69,0,96.88,0,100,0,97.56,97.66,97.5,0.91,0.78,1,33.33,0,50,14,6,8,4.27,4.69,4,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201701,1701,0.20 ,-0.43 ,112,678.72,292.16,146,383.98,245.98,6.06,0,2.63,0,98.21,0,98.63,0,99.61,100,99.32,4.23,5.26,3.42,9.09,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201702,1702,0.11 ,1.75 ,66,361.68,-317.04,51,69.87,-314.11,5.48,0,1.37,0,89.39,0,100,0,96.58,100,92.16,0.83,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201703,1703,0.09 ,-0.06 ,45,474.3,112.62,102,160.14,90.27,10.54,0,1.57,0,84.44,0,99.02,0,94.56,93.33,95.1,1.36,0,1.96,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻国际邮轮港办事处,3724,201704,1704,0.17 ,-0.15 ,94,660.82,186.52,134,125.96,-34.18,7.03,0,0.94,0,94.68,0,100,0,95.61,96.81,94.78,2.16,3.06,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201401,1401,0.00 ,0.00 ,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201402,1402,0.00 ,0.00 ,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201403,1403,0.00 ,0.00 ,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201404,1404,0.00 ,0.00 ,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201405,1405,0.00 ,0.00 ,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201406,1406,0.00 ,0.00 ,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201407,1407,0.00 ,0.00 ,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201408,1408,0.00 ,0.00 ,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201409,1409,0.00 ,0.00 ,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201410,1410,0.00 ,0.00 ,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201411,1411,0.00 ,0.00 ,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201412,1412,0.00 ,0.00 ,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201605,1605,0.15 ,-9.10 ,36,836.28,836.28,1,0.88,0.88,23.23,13.6,0.88,4.75,69.44,71.43,100,91.67,73.02,66,100,0,0,0,0,0,0,4,4,0,6.35,8,0,0,0,0,0,0,0,2,1,1,3.17,2,7.69
厦门海关驻翔安办事处,3725,201606,1606,0.71 ,-0.93 ,171,2621.43,1785.15,3,6.66,5.78,15.33,1.24,2.22,4.55,83.04,99.49,100,100,92.07,89.5,100,0.41,0.43,0,100,100,0,29,29,0,3.9,5.16,0,2,2,0,0.27,0.36,0,9,8,1,1.21,1.42,0.55
厦门海关驻翔安办事处,3725,201607,1607,0.51 ,0.50 ,143,2252.25,-369.18,6,100.74,94.08,15.75,21.46,16.79,3.14,76.22,81.05,66.67,99.64,91.84,86.45,99.29,1.55,1.83,0,0,0,0,30,29,1,4.45,7.42,0.35,0,0,0,0,0,0,13,12,1,1.93,3.07,0.35
厦门海关驻翔安办事处,3725,201608,1608,0.63 ,-16.12 ,180,2788.2,535.95,6,61.26,-39.48,15.49,20.76,10.21,0.91,82.78,82.38,100,99.69,86.05,75.51,100,0,0,0,0,0,0,33,33,0,4.26,7.48,0,1,1,0,0.13,0.23,0,8,6,2,1.03,1.36,0.6
厦门海关驻翔安办事处,3725,201609,1609,0.41 ,6.59 ,143,1766.05,-1022.15,14,131.04,69.78,12.35,17.03,9.36,0.49,88.11,83.01,92.86,99.42,87.8,75.36,100,0.56,0,3.03,0,0,0,24,23,1,3.4,6.59,0.28,3,3,0,0.43,0.86,0,6,3,3,0.85,0.86,0.84
厦门海关驻翔安办事处,3725,201610,1610,0.48 ,-2.35 ,204,2131.8,365.75,75,71.25,-59.79,10.45,27.9,0.95,3.05,90.2,62.41,100,99.41,87.66,76.81,100,0.61,0,1.98,0,0,0,45,45,0,5.1,9.57,0,4,4,0,0.45,0.85,0,113,48,65,12.8,10.21,15.74
厦门海关驻翔安办事处,3725,201611,1611,0.57 ,-0.33 ,285,2277.15,145.35,67,69.68,-1.57,7.99,22.05,1.04,2.38,92.28,81.1,98.51,98.94,88.69,81.08,99.78,0,0,0,0,0,0,89,86,3,8.12,13.23,0.67,1,1,0,0.09,0.15,0,130,75,55,11.86,11.54,12.33
厦门海关驻翔安办事处,3725,201612,1612,0.98 ,-1.49 ,386,7198.9,4921.75,68,192.44,122.76,18.65,25.24,2.83,1.77,77.46,69.12,98.53,99.76,90.84,81.64,100,0.15,0,0.53,0,0,0,111,110,1,6.24,12.39,0.11,0,0,0,0,0,0,141,87,54,7.92,9.8,6.05
厦门海关驻翔安办事处,3725,201701,1701,1.28 ,0.48 ,355,5889.45,-1309.45,76,296.4,103.96,16.59,11.16,3.9,2.19,74.93,90.19,96.05,99.38,91.47,88.73,100,0.82,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201702,1702,1.23 ,1.44 ,330,4379.1,-1510.35,35,34.65,-261.75,13.27,20.12,0.99,1.78,91.52,85.76,100,99.55,92.39,90.04,99.79,3.74,4.11,1.18,68,70.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201703,1703,1.29 ,0.84 ,422,3987.9,-391.2,80,13.6,-21.05,9.45,17.66,0.17,2.1,91.94,89.27,100,99.58,92.91,90.41,100,0.39,0.49,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
厦门海关驻翔安办事处,3725,201704,1704,1.44 ,-2.26 ,327,5245.08,1257.18,74,69.56,55.96,16.04,16.18,0.94,1.62,82.26,86.71,100,99.01,93.34,90.59,100,0.48,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201401,1401,2.18 ,0.00 ,474,22533.96,0,9700.00%,231.83,0,47.54,568.65,2.39,2.13,59.07,83.58,96.91,97.62,0,0,0,14.04,15.3,8,29.63,31.51,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201402,1402,9.82 ,-28.73 ,282,81286.5,58752.54,2100.00%,64.68,-167.15,288.25,635.02,3.08,0.41,42.2,86.15,100,100,2.48,2.31,3.57,8.31,7.55,17.39,16,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201403,1403,1.75 ,40.49 ,764,17235.84,-64050.66,4900.00%,52.92,-11.76,22.56,7.1,1.08,0.4,64.79,92.86,100,100,16.06,9.05,78.35,21.96,23.14,4,23.46,23.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201404,1404,1.60 ,-0.51 ,696,17915.04,679.2,8300.00%,687.24,634.32,25.74,14.35,8.28,10.55,65.66,89.04,98.8,96.88,21.83,10.66,96.52,26.7,29.17,6.02,17.79,17.73,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201405,1405,1.65 ,0.14 ,755,17863.3,-51.74,6700.00%,52.93,-634.31,23.66,15.08,0.79,0.16,74.44,90.36,100,100,33.68,25.12,97.35,28.88,30.52,10.45,15.97,16.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201406,1406,2.52 ,-0.12 ,675,18279,415.7,9000.00%,39.6,-13.33,27.08,6.68,0.44,1.12,72.74,94.59,100,100,38.38,28.63,99.21,25.85,28.89,3.3,13.13,13.33,0,378,377,1,44.21,51.71,0.79,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201407,1407,2.54 ,1.89 ,635,18046.7,-232.3,9100.00%,32.76,-6.84,28.42,15.73,0.36,0.32,74.96,83.67,100,100,44.89,36.02,100,22.04,24.72,3.3,13.13,13.38,0,382,382,0,47.51,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201408,1408,2.13 ,4.80 ,549,12852.09,-5194.61,8300.00%,242.36,209.6,23.41,8.95,2.92,0.43,80.33,91.89,96.39,100,47.37,37.4,100,27.06,28.96,14.46,13.45,14.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201409,1409,4.27 ,-19.38 ,594,29456.46,16604.37,7600.00%,73.72,-168.64,49.59,15.4,0.97,0.12,84.01,82.14,100,100,57.14,50.29,98.23,26.12,28.11,10.53,30.86,31.74,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201410,1410,1.25 ,46.30 ,382,8052.56,-21403.9,6500.00%,57.2,-16.52,21.08,12.55,0.88,0.12,79.84,88.73,100,100,51.68,40.4,97.32,38.48,44.24,4.62,18.02,18.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201411,1411,1.12 ,1.68 ,343,5560.03,-2492.53,6000.00%,34.8,-22.4,16.21,12.61,0.58,0.12,81.92,87.5,100,100,55.07,44.44,100,34.74,40.23,3.33,20,20.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201412,1412,1.30 ,-2.44 ,329,7386.05,1826.02,5100.00%,62.22,27.42,22.45,13.71,1.22,2.17,70.52,88.46,100,100,61.2,52.29,99.07,31.68,35.45,7.69,16.53,17.09,0,194,192,2,34.83,42.76,1.85,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201501,1501,7.35 ,-367.31 ,217,41138.86,33752.81,5400.00%,85.86,23.64,189.58,36.08,1.59,0.46,67.74,78.99,98.15,100,55.23,41.67,99.04,25.09,29.95,5.56,20.59,21.54,0,140,139,1,31.96,41.49,0.97,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201502,1502,1.26 ,18.92 ,138,4631.28,-36507.58,3200.00%,27.2,-58.66,33.56,6.99,0.85,0.84,73.91,92.11,100,97.78,72.51,62.62,100,31.95,37.23,9.38,16.67,17.65,0,84,82,2,28.87,38.32,2.6,0,0,0,0,0,0,0,0,0,0,0,0
泉刺桐办,37AA,201503,1503,1.13 ,-0.46 ,192,4968.96,337.68,2800.00%,18.76,-8.44,25.88,23.17,0.67,3.62,71.88,86.73,100,98.18,65.42,55.52,100,22.27,24.48,7.14,4.08,4.26,0,110,109,1,29.49,37.59,1.2,0,0,0,0,0,0,0,0,0,0,0,0
